id,title length,tags count,max tag popularity,avg tag popularity,min tag popularity,total code %,java %,json %,xml %,stack traces %,length,words count,day of week,reputation,intercalations,score,number of answers,max answer score,avg answer score,min answer score,number of comments,max answer length,avg answer length,min answer length
11114097,48,4,987300,491042.0,2125,0.0,0.0,0.0,0.0,0.0,282,50,Wednesday,2221,0,9,1,6,6.0,6,2,901,901.0,901
11123530,65,3,987300,368041.0,37988,0.9128291451244439,0.9128291451244439,0.0,0.0,0.0,8317,141,Wednesday,109,5,1,1,0,0.0,0,0,459,459.0,459
11138090,86,1,987300,987300.0,987300,0.16095890410958905,0.16095890410958905,0.0,0.0,0.0,292,50,Thursday,1638,2,4,3,16,6.0,0,2,652,328.6666666666667,73
11141118,53,2,987300,493866.5,433,0.27835051546391754,0.27835051546391754,0.0,0.0,0.0,582,79,Thursday,93,2,0,1,0,0.0,0,0,716,716.0,716
11141132,79,4,987300,248304.5,1253,0.0,0.0,0.0,0.0,0.0,374,75,Thursday,328,0,2,4,2,0.75,0,2,9342,2661.0,252
11141604,61,5,987300,205100.6,385,0.0,0.0,0.0,0.0,0.0,1103,194,Thursday,128,0,0,1,0,0.0,0,0,483,483.0,483
11150609,72,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,143,35,Friday,38,0,1,6,2,1.0,0,2,674,342.5,151
11150797,46,4,987300,452902.0,19061,0.6990454800673779,0.6990454800673779,0.0,0.0,0.0,1781,108,Friday,2541,2,2,1,0,0.0,0,3,481,481.0,481
11152068,44,2,987300,495488.0,3676,0.0,0.0,0.0,0.0,0.0,597,112,Friday,412,0,3,4,7,2.25,0,0,856,527.75,126
11161149,64,3,987300,374059.3333333333,422,0.5586206896551724,0.5586206896551724,0.0,0.0,0.0,580,50,Friday,78,3,7,3,3,0.6666666666666666,-2,1,678,582.6666666666666,397
11166056,32,2,987300,493851.5,403,0.36255924170616116,0.3246445497630332,0.0,0.0,0.0,422,51,Saturday,23408,6,4,1,5,5.0,5,1,700,700.0,700
11168966,39,5,987300,217053.2,133,0.1319358816276202,0.1319358816276202,0.0,0.0,0.0,811,134,Saturday,21,2,0,1,1,1.0,1,1,970,970.0,970
11169641,38,3,987300,359294.3333333333,818,0.12085308056872038,0.12085308056872038,0.0,0.0,0.0,422,69,Saturday,1351,4,15,3,18,8.0,1,2,954,396.0,89
11172445,37,5,987300,203117.6,830,0.3950617283950617,0.3950617283950617,0.0,0.0,0.0,243,25,Saturday,7505,1,-2,2,4,2.5,1,6,412,362.5,313
11173518,45,3,987300,359200.3333333333,11466,0.0821256038647343,0.0,0.0,0.0,0.0,621,111,Saturday,2446,2,-1,3,1,0.3333333333333333,0,5,1072,774.0,588
11182356,44,5,987300,215365.4,4634,0.0,0.0,0.0,0.0,0.0,703,121,Monday,385,0,10,3,14,4.666666666666667,-1,0,3409,1248.3333333333333,68
11189734,57,5,987300,356040.8,539,0.6047094188376754,0.6047094188376754,0.0,0.0,0.0,1996,132,Monday,561,5,0,1,1,1.0,1,1,233,233.0,233
11201921,62,3,987300,367436.0,121,0.8496764559482329,0.8496764559482329,0.0,0.0,0.0,2009,58,Tuesday,1386,1,3,4,2,1.5,1,3,929,508.25,279
112102,60,3,987300,336665.3333333333,5433,0.3487179487179487,0.3487179487179487,0.0,0.0,0.0,585,67,Sunday,17263,2,2,6,3,1.1666666666666667,0,0,432,234.16666666666666,74
11217734,19,4,987300,284747.25,7718,0.0,0.0,0.0,0.0,0.0,443,88,Wednesday,28,0,3,2,2,1.5,1,0,4386,3460.0,2534
11220471,36,1,987300,987300.0,987300,0.4568106312292359,0.4568106312292359,0.0,0.0,0.0,602,64,Wednesday,569,2,3,3,2,1.3333333333333333,0,7,871,358.3333333333333,102
11220918,52,2,987300,496837.0,6374,0.0,0.0,0.0,0.0,0.0,937,179,Wednesday,1831,0,5,1,2,2.0,2,10,2059,2059.0,2059
11238082,42,1,987300,987300.0,987300,0.19230769230769232,0.19230769230769232,0.0,0.0,0.0,546,86,Thursday,21,2,0,1,2,2.0,2,2,395,395.0,395
11253053,65,4,987300,286723.25,2500,0.0,0.0,0.0,0.0,0.0,768,133,Thursday,28,0,2,2,3,2.0,1,0,1245,769.5,294
11260048,54,2,987300,494114.5,929,0.0,0.0,0.0,0.0,0.0,225,43,Friday,1405,0,0,1,0,0.0,0,2,69,69.0,69
11268690,67,5,987300,225891.4,217,0.0,0.0,0.0,0.0,0.0,630,127,Friday,10762,0,-1,1,0,-1.0,-1,0,111,111.0,111
11282047,38,3,987300,355759.3333333333,1720,0.6022641509433962,0.37377358490566037,0.0,0.0,0.22849056603773585,5300,347,Sunday,2723,6,1,2,1,0.5,0,0,367,265.5,164
11293949,88,2,987300,879034.0,770768,0.0,0.0,0.0,0.0,0.0,508,91,Monday,410,0,1,1,0,0.0,0,1,694,694.0,694
11294676,40,4,987300,255777.25,7028,0.0,0.0,0.0,0.0,0.0,605,110,Monday,1397,0,0,3,2,1.3333333333333333,1,1,267,205.66666666666666,156
11298518,55,5,987300,210699.6,864,0.0,0.0,0.0,0.0,0.0,914,171,Monday,606,0,1,2,4,2.5,1,3,677,439.0,201
11306162,44,5,987300,204123.8,710,0.24390243902439024,0.24390243902439024,0.0,0.0,0.0,410,64,Tuesday,846,2,0,3,2,0.6666666666666666,0,1,1134,653.3333333333334,407
11306772,29,2,987300,494343.5,1387,0.0,0.0,0.0,0.0,0.0,391,68,Tuesday,155,0,1,3,4,2.0,0,2,1775,689.0,60
11317266,45,1,987300,987300.0,987300,0.14673599075678798,0.14673599075678798,0.0,0.0,0.0,1731,274,Tuesday,43356,6,1,5,8,2.4,1,4,1814,550.0,162
11323739,45,5,987300,219799.0,1133,0.8007579859231185,0.8007579859231185,0.0,0.0,0.0,1847,69,Wednesday,63,2,0,1,3,3.0,3,1,742,742.0,742
11324850,67,2,987300,495791.5,4283,0.4735632183908046,0.4367816091954023,0.0,0.0,0.0,435,45,Wednesday,217,6,9,4,7,2.25,0,9,2546,858.75,42
11330636,49,4,987300,262176.0,10719,0.6116279069767442,0.6116279069767442,0.0,0.0,0.0,860,62,Wednesday,68,2,1,4,2,0.5,0,0,1758,757.5,295
1133678,39,4,987300,253745.0,5991,0.0,0.0,0.0,0.0,0.0,1054,189,Wednesday,1200,0,1,2,2,1.5,1,0,1604,952.5,301
11338043,59,5,987300,205508.2,1416,0.0,0.0,0.0,0.0,0.0,236,49,Thursday,124,0,2,2,3,2.0,1,0,316,198.5,81
11347541,43,2,987300,497149.5,6999,0.42424242424242425,0.4131313131313131,0.0,0.0,0.0,1980,205,Thursday,618,4,1,5,4,1.2,-1,3,531,354.8,140
11360401,22,2,987300,533067.5,78835,0.4195804195804196,0.4195804195804196,0.0,0.0,0.0,429,43,Friday,233,2,28,7,26,6.857142857142857,0,0,570,311.85714285714283,52
11360733,25,3,987300,330494.0,31,0.5744582757030889,0.3946519133241125,0.0,0.0,0.1798063623789765,2169,166,Friday,421,6,0,1,0,0.0,0,1,202,202.0,202
11380049,31,2,987300,533067.5,78835,0.46760710553814,0.46760710553814,0.0,0.0,0.0,1914,166,Sunday,18486,8,1,2,3,2.5,2,0,1603,1212.0,821
11380888,112,5,987300,320716.4,17837,0.8162123126918216,0.04910633688391407,0.0,0.13775049647950893,0.0,5539,173,Sunday,2589,10,0,1,2,2.0,2,1,528,528.0,528
11396695,66,3,987300,340138.6666666667,8476,0.1554054054054054,0.1554054054054054,0.0,0.0,0.0,1036,167,Monday,757,2,1,1,1,1.0,1,2,885,885.0,885
11398495,62,3,987300,332314.0,3591,0.0,0.0,0.0,0.0,0.0,371,66,Monday,492,0,18,1,15,15.0,15,0,5420,5420.0,5420
11399047,44,5,987300,243697.6,11007,0.10714285714285714,0.10714285714285714,0.0,0.0,0.0,532,98,Monday,1046,2,4,1,9,9.0,9,0,1307,1307.0,1307
11410213,103,3,987300,356911.3333333333,4599,0.0,0.0,0.0,0.0,0.0,909,163,Tuesday,991,0,0,2,2,1.5,1,0,501,366.0,231
11411641,63,3,987300,354012.3333333333,24104,0.5121293800539084,0.5121293800539084,0.0,0.0,0.0,1113,95,Tuesday,437,2,3,2,1,0.5,0,0,1203,679.5,156
11414416,66,4,987300,262498.25,1779,0.2947232947232947,0.2947232947232947,0.0,0.0,0.0,777,108,Tuesday,21,2,1,3,2,1.6666666666666667,1,0,404,259.6666666666667,108
11415166,56,5,987300,213359.0,2307,0.0,0.0,0.0,0.0,0.0,484,101,Tuesday,1783,0,-1,2,7,4.5,2,4,775,564.0,353
11419501,29,3,987300,330350.0,248,0.0,0.0,0.0,0.0,0.0,446,96,Tuesday,169,0,1,3,2,0.6666666666666666,0,7,2198,1158.0,623
11422790,63,5,987300,201216.8,94,0.0,0.0,0.0,0.0,0.0,418,76,Tuesday,1893,0,1,1,5,5.0,5,1,571,571.0,571
11427076,27,3,987300,349110.0,2481,0.9887501495990745,0.9261578968364782,0.0,0.0,0.0,25067,52,Wednesday,57,3,0,3,2,1.3333333333333333,1,2,1505,809.6666666666666,202
11430476,23,2,987300,595637.5,203975,0.7018633540372671,0.7018633540372671,0.0,0.0,0.0,161,10,Wednesday,25,1,1,3,6,2.0,0,0,301,171.33333333333334,80
11450357,65,4,987300,284071.25,1558,0.4078249336870027,0.19960212201591512,0.0,0.0,0.0,1508,163,Thursday,72,4,3,1,5,5.0,5,1,479,479.0,479
11453453,48,3,987300,329239.0,70,0.0,0.0,0.0,0.0,0.0,435,69,Thursday,18,0,0,0,-,-,-,3,-,-,-
11457960,48,3,987300,379969.6666666667,2419,0.8521099496709252,0.8521099496709252,0.0,0.0,0.0,2583,73,Thursday,13,4,1,0,-,-,-,2,-,-,-
11466276,43,3,987300,330683.0,153,0.0,0.0,0.0,0.0,0.0,625,116,Friday,4,0,0,3,0,0.0,0,3,711,470.0,166
11469705,36,4,987300,254097.5,701,0.0,0.0,0.0,0.0,0.0,1271,190,Friday,140,0,0,1,2,2.0,2,0,759,759.0,759
11477501,77,1,987300,987300.0,987300,0.7193841847445767,0.7193841847445767,0.0,0.0,0.0,1429,74,Friday,24,2,0,1,0,0.0,0,6,282,282.0,282
11483473,64,2,987300,499436.0,11572,0.0,0.0,0.0,0.0,0.0,113,23,Saturday,2078,0,0,1,1,1.0,1,3,463,463.0,463
11493135,18,2,987300,518966.5,50633,0.7773809523809524,0.7773809523809524,0.0,0.0,0.0,840,44,Sunday,132,4,0,1,0,0.0,0,0,252,252.0,252
11493309,21,3,987300,355424.6666666667,139,0.7655545536519387,0.7655545536519387,0.0,0.0,0.0,1109,44,Sunday,169,6,1,2,3,1.5,0,0,643,484.0,325
11496316,66,5,987300,204327.0,2687,0.0,0.0,0.0,0.0,0.0,1489,271,Sunday,257,0,0,1,1,1.0,1,2,706,706.0,706
1149703,44,3,987300,330057.6666666667,1392,0.0,0.0,0.0,0.0,0.0,103,16,Sunday,51839,0,589,17,1016,113.94117647058823,0,10,1824,471.2352941176471,101
11500522,30,5,987300,281231.0,1426,0.0,0.0,0.0,0.0,0.0,508,78,Monday,623,0,2,4,2,1.25,0,3,469,321.0,187
11503035,30,4,987300,463361.5,2263,0.0,0.0,0.0,0.0,0.0,436,78,Monday,2701,0,1,2,6,2.0,-2,0,102,69.0,36
11512229,58,5,987300,310830.6,1903,0.0,0.0,0.0,0.0,0.0,832,143,Monday,8,0,1,1,0,0.0,0,0,260,260.0,260
11515163,62,5,987300,214241.0,117,0.0,0.0,0.0,0.0,0.0,682,136,Tuesday,857,0,0,0,-,-,-,2,-,-,-
11530042,73,5,987300,353869.2,129,0.0,0.0,0.0,0.0,0.0,610,121,Tuesday,333,0,0,1,0,0.0,0,0,182,182.0,182
11546807,41,5,987300,210840.2,215,0.0,0.0,0.0,0.0,0.0,284,51,Wednesday,19917,0,4,5,6,3.6,2,0,292,169.6,40
11559187,40,3,987300,339019.0,2770,0.0,0.0,0.0,0.0,0.0,385,75,Thursday,753,0,1,7,3,1.4285714285714286,1,3,924,525.2857142857143,80
11561526,39,1,987300,987300.0,987300,0.8450351053159478,0.8450351053159478,0.0,0.0,0.0,1994,63,Thursday,29,2,0,1,0,0.0,0,3,752,752.0,752
11574687,79,3,987300,333186.6666666667,1727,0.5120643431635389,0.5120643431635389,0.0,0.0,0.0,373,35,Friday,1,4,0,1,1,1.0,1,6,307,307.0,307
1157483,49,4,987300,248500.25,258,0.0,0.0,0.0,0.0,0.0,349,63,Tuesday,3217,0,8,2,10,6.0,2,1,647,572.0,497
11578253,102,5,987300,202851.8,353,0.4224299065420561,0.0,0.0,0.0,0.4224299065420561,535,52,Friday,393,2,0,1,0,0.0,0,0,104,104.0,104
11582478,74,4,987300,266248.5,1812,0.6173405585660692,0.6173405585660692,0.0,0.0,0.0,2399,167,Friday,35397,2,3,3,1,0.6666666666666666,0,10,8271,3525.6666666666665,886
11593043,68,4,987300,464481.75,6744,0.2157279489904357,0.0,0.0,0.0,0.0,941,136,Saturday,2103,2,1,1,1,1.0,1,0,1666,1666.0,1666
11598825,19,2,987300,557884.5,128469,0.0,0.0,0.0,0.0,0.0,152,31,Sunday,55,0,0,1,2,2.0,2,0,387,387.0,387
11599591,29,4,987300,255671.5,159,0.5478806907378336,0.44583987441130296,0.0,0.0,0.0,637,58,Sunday,186,6,1,1,1,1.0,1,1,125,125.0,125
11600987,32,3,987300,348522.0,717,0.0,0.0,0.0,0.0,0.0,538,107,Sunday,1146,0,0,1,2,2.0,2,0,274,274.0,274
11606070,31,3,987300,593496.6666666666,22422,0.7350046860356139,0.3078725398313027,0.0,0.0,0.0,4268,208,Monday,1294,3,0,2,1,1.0,1,5,1361,823.5,286
11612493,48,5,987300,212643.4,95,0.9116761458681834,0.9116761458681834,0.0,0.0,0.0,2989,35,Monday,1730,4,4,1,5,5.0,5,0,130,130.0,130
11614070,55,3,987300,337280.6666666667,890,0.3699186991869919,0.3699186991869919,0.0,0.0,0.0,246,27,Monday,728,2,1,3,5,3.3333333333333335,0,0,531,343.6666666666667,129
11623218,66,5,987300,212817.0,1812,0.7372026641294006,0.7372026641294006,0.0,0.0,0.0,5255,265,Tuesday,111,10,0,1,2,2.0,2,1,177,177.0,177
11624046,30,3,987300,340743.0,10562,0.7019230769230769,0.7019230769230769,0.0,0.0,0.0,312,12,Tuesday,78,2,0,0,-,-,-,6,-,-,-
11627279,23,1,987300,987300.0,987300,0.21106259097525473,0.21106259097525473,0.0,0.0,0.0,687,95,Tuesday,92,2,1,3,6,3.6666666666666665,0,4,372,197.0,104
1163117,17,3,987300,332766.0,2791,0.0,0.0,0.0,0.0,0.0,475,89,Wednesday,2203,0,0,1,1,1.0,1,0,2452,2452.0,2452
11631998,43,2,987300,524966.5,62633,0.40758873929008566,0.40758873929008566,0.0,0.0,0.0,817,96,Tuesday,190,2,0,1,2,2.0,2,4,217,217.0,217
11633940,37,3,987300,332224.6666666667,127,0.1670103092783505,0.1670103092783505,0.0,0.0,0.0,485,72,Tuesday,3434,1,1,2,4,3.0,2,0,1059,952.0,845
11634261,69,3,987300,587342.6666666666,3960,0.8832790445168295,0.7825732899022801,0.0,0.0,0.0,3684,79,Tuesday,455,3,1,1,1,1.0,1,0,733,733.0,733
11635658,97,4,987300,292724.5,1102,0.24878048780487805,0.24878048780487805,0.0,0.0,0.0,1025,144,Tuesday,699,2,1,1,1,1.0,1,0,545,545.0,545
11638453,39,3,987300,632359.0,139009,0.0,0.0,0.0,0.0,0.0,223,45,Tuesday,1,0,0,1,0,0.0,0,5,471,471.0,471
11650759,51,3,987300,346209.0,24340,0.4196969696969697,0.4196969696969697,0.0,0.0,0.0,660,76,Wednesday,38,6,0,3,9,4.0,1,0,555,338.0,215
11651705,66,2,987300,879034.0,770768,0.0,0.0,0.0,0.0,0.0,545,92,Wednesday,373,0,0,1,1,1.0,1,0,166,166.0,166
11659527,38,3,987300,330165.3333333333,322,0.7492298213185459,0.5027726432532348,0.0,0.0,0.0,3246,147,Wednesday,1,4,0,2,1,0.5,0,1,625,426.5,228
11667540,36,2,987300,560878.0,134456,0.08906882591093117,0.08906882591093117,0.0,0.0,0.0,494,77,Thursday,1690,4,1,2,8,5.0,2,0,855,461.0,67
11678238,72,3,987300,339260.6666666667,143,0.6733704435266654,0.5654516071107919,0.0,0.0,0.0,5569,344,Thursday,139,6,8,3,4,1.6666666666666667,0,1,6618,2958.0,376
11683132,33,2,987300,495556.5,3813,0.5165991902834008,0.5165991902834008,0.0,0.0,0.0,1235,96,Friday,21,2,2,1,0,0.0,0,0,904,904.0,904
11691036,69,4,987300,281169.5,4634,0.0,0.0,0.0,0.0,0.0,587,110,Friday,1752,0,1,1,2,2.0,2,0,712,712.0,712
11701567,23,3,987300,337304.3333333333,105,0.866446196896464,0.866446196896464,0.0,0.0,0.0,3931,100,Saturday,366,2,0,1,1,1.0,1,5,299,299.0,299
11706774,28,3,987300,333682.6666666667,513,0.8942846469929026,0.8942846469929026,0.0,0.0,0.0,2677,60,Sunday,45,2,0,2,1,0.5,0,2,1125,703.5,282
11715778,45,1,987300,987300.0,987300,0.35563380281690143,0.35563380281690143,0.0,0.0,0.0,284,36,Monday,597,2,1,4,2,0.5,-1,0,573,284.5,115
11716871,68,3,987300,362481.0,7028,0.0,0.0,0.0,0.0,0.0,731,134,Monday,858,0,0,1,2,2.0,2,1,331,331.0,331
11718459,33,5,987300,204435.2,1502,0.9133522727272727,0.9133522727272727,0.0,0.0,0.0,2112,33,Monday,1730,1,13,2,13,5.5,-2,0,1390,835.5,281
11723303,43,4,987300,251077.5,2175,0.0,0.0,0.0,0.0,0.0,488,86,Monday,1658,0,1,1,0,0.0,0,0,942,942.0,942
11733509,80,5,987300,211301.6,225,0.0,0.0,0.0,0.0,0.0,155,32,Tuesday,233,0,0,2,1,1.0,1,2,1112,626.5,141
11735743,55,4,987300,269639.5,957,0.39222042139384117,0.39222042139384117,0.0,0.0,0.0,617,67,Tuesday,4322,2,1,2,9,4.5,0,0,822,540.0,258
11735770,24,5,987300,212701.8,5456,0.1285444234404537,0.1285444234404537,0.0,0.0,0.0,529,96,Tuesday,3339,2,1,3,2,1.0,0,2,616,511.0,309
11738992,28,2,987300,494433.0,1566,0.31970260223048325,0.061957868649318466,0.0,0.0,0.0,807,101,Tuesday,315,4,1,4,2,1.0,0,0,1044,421.5,56
11743958,49,5,987300,224207.4,778,0.44165813715455476,0.0496417604912999,0.0,0.39201637666325484,0.0,1954,201,Tuesday,242,4,5,2,5,3.0,1,0,2518,1407.0,296
11758006,65,3,987300,333118.3333333333,1145,0.6007984031936128,0.6007984031936128,0.0,0.0,0.0,501,35,Wednesday,1248,6,6,2,12,6.0,0,0,898,570.0,242
11770061,33,2,987300,494362.0,1424,0.7830802603036876,0.7830802603036876,0.0,0.0,0.0,461,16,Thursday,1,2,-1,4,1,0.25,0,9,303,253.25,157
11775399,41,2,987300,879034.0,770768,0.5640050697084917,0.5259822560202788,0.0,0.0,0.0,789,73,Thursday,401,4,0,2,3,1.5,0,1,380,277.5,175
11776758,40,4,987300,302980.75,9929,0.16740088105726872,0.16740088105726872,0.0,0.0,0.0,227,35,Thursday,35,2,-1,4,4,2.0,0,6,1064,480.5,60
11787033,66,4,987300,450811.0,11641,0.0,0.0,0.0,0.0,0.0,303,57,Thursday,568,0,1,3,2,1.0,0,0,1653,711.6666666666666,232
11790616,67,3,987300,333641.3333333333,6374,0.8772264631043257,0.8772264631043257,0.0,0.0,0.0,4716,108,Friday,695,5,3,2,0,0.0,0,4,484,300.0,116
11792921,63,5,987300,210661.0,730,0.2404692082111437,0.2404692082111437,0.0,0.0,0.0,341,53,Friday,47,2,1,1,1,1.0,1,2,297,297.0,297
11797946,60,4,987300,260141.0,4584,0.83736120182887,0.7883736120182887,0.0,0.0,0.0,1531,49,Friday,1526,5,0,0,-,-,-,2,-,-,-
11799201,33,5,987300,212699.4,246,0.822742474916388,0.822742474916388,0.0,0.0,0.0,1495,45,Friday,194,2,1,1,1,1.0,1,0,163,163.0,163
1181107,37,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,732,139,Saturday,42362,0,1,4,1,0.75,0,0,523,315.75,179
11812227,91,4,987300,247495.0,477,0.0,0.0,0.0,0.0,0.0,314,56,Saturday,13,0,0,2,1,0.5,0,3,3647,1898.0,149
11813643,58,4,987300,296045.5,24034,0.3245997088791849,0.3245997088791849,0.0,0.0,0.0,687,91,Sunday,1180,2,1,3,2,0.6666666666666666,0,1,529,465.3333333333333,363
11818947,34,4,987300,259007.25,2610,0.35724137931034483,0.35724137931034483,0.0,0.0,0.0,725,82,Sunday,1,2,0,1,1,1.0,1,0,177,177.0,177
11829378,48,5,987300,213723.8,14005,0.8883910386965377,0.12464358452138492,0.0,0.7637474541751528,0.0,2455,53,Monday,392,8,0,3,4,1.3333333333333333,0,3,134,88.66666666666667,45
11831154,20,2,987300,879034.0,770768,0.0,0.0,0.0,0.0,0.0,283,50,Monday,427,0,2,2,4,2.0,0,1,1870,1034.0,198
11848444,86,3,987300,586123.0,301,0.9638946701655958,0.3946249208216451,0.0,0.38177540494072937,0.0,11051,78,Tuesday,586,9,0,3,2,0.6666666666666666,0,7,704,407.3333333333333,96
11851051,59,5,987300,209974.0,210,0.8539385847797063,0.44018691588785047,0.0,0.0,0.0,7490,193,Tuesday,6024,8,7,2,5,3.5,2,3,617,566.5,516
11855898,63,3,987300,340793.3333333333,1210,0.7292817679558011,0.7292817679558011,0.0,0.0,0.0,543,30,Wednesday,3382,4,5,8,7,1.75,-1,9,1221,594.75,138
11866016,32,4,987300,440559.25,1468,0.613618974751339,0.613618974751339,0.0,0.0,0.0,1307,101,Wednesday,397,4,0,1,1,1.0,1,3,349,349.0,349
11872743,75,2,987300,494392.5,1485,0.0,0.0,0.0,0.0,0.0,369,64,Wednesday,1,0,0,0,-,-,-,4,-,-,-
11905397,50,3,987300,348612.3333333333,988,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,1190,94,Friday,5604,4,1,1,1,1.0,1,0,381,381.0,381
11909821,30,2,987300,504320.0,21340,0.0,0.0,0.0,0.0,0.0,255,52,Friday,6,0,-2,1,4,4.0,4,3,372,372.0,372
11911568,60,3,987300,586401.6666666666,1137,0.21401151631477927,0.21401151631477927,0.0,0.0,0.0,1042,145,Saturday,133,3,0,1,0,0.0,0,4,438,438.0,438
11916646,48,3,987300,340890.3333333333,1836,0.0,0.0,0.0,0.0,0.0,433,86,Saturday,2703,0,0,2,0,0.0,0,0,480,339.0,198
11917377,76,4,987300,261531.25,322,0.6908646003262643,0.6908646003262643,0.0,0.0,0.0,1226,74,Saturday,16,2,3,2,1,1.0,1,2,1959,1111.0,263
11925973,23,4,987300,271980.5,29260,0.46595570139458575,0.10582444626743231,0.0,0.0,0.0,1219,123,Sunday,454,4,1,2,4,2.0,0,0,343,213.0,83
11926920,39,4,987300,269284.0,4010,0.6287215411558669,0.6287215411558669,0.0,0.0,0.0,1713,126,Monday,10,2,1,1,1,1.0,1,1,362,362.0,362
11935197,58,4,987300,449672.5,8049,0.473426001635323,0.473426001635323,0.0,0.0,0.0,1223,125,Monday,301,4,0,1,1,1.0,1,0,321,321.0,321
11945092,32,3,987300,340724.0,125,0.0,0.0,0.0,0.0,0.0,424,79,Tuesday,3700,0,0,1,1,1.0,1,0,281,281.0,281
11947733,40,5,987300,210394.2,4151,0.0,0.0,0.0,0.0,0.0,451,84,Tuesday,486,0,2,2,3,1.5,0,0,710,396.5,83
11949017,35,3,987300,329663.6666666667,21,0.0,0.0,0.0,0.0,0.0,215,40,Tuesday,38,0,0,1,0,0.0,0,0,344,344.0,344
1194971,22,2,987300,494993.5,2687,0.0,0.0,0.0,0.0,0.0,438,75,Tuesday,10380,0,10,7,2,0.7142857142857143,0,2,826,267.14285714285717,50
11971009,58,2,987300,495027.0,2754,0.30324074074074076,0.30324074074074076,0.0,0.0,0.0,432,57,Wednesday,1365,2,0,9,10,1.7777777777777777,0,0,957,583.3333333333334,337
11973479,23,3,987300,337794.6666666667,1469,0.0,0.0,0.0,0.0,0.0,468,97,Wednesday,438,0,1,1,1,1.0,1,0,1170,1170.0,1170
11973832,81,4,987300,253088.0,529,0.5667903525046383,0.5667903525046383,0.0,0.0,0.0,1078,92,Wednesday,12313,2,2,2,4,2.0,0,0,723,565.0,407
11988229,37,2,987300,513864.0,40428,0.0,0.0,0.0,0.0,0.0,282,53,Thursday,11,0,-1,2,0,0.0,0,0,770,488.0,206
11993921,52,2,987300,525872.0,64444,0.0,0.0,0.0,0.0,0.0,366,65,Thursday,119,0,3,2,2,1.5,1,4,510,433.0,356
11998971,57,2,987300,507002.5,26705,0.0,0.0,0.0,0.0,0.0,144,30,Friday,635,0,0,1,3,3.0,3,0,409,409.0,409
12016186,31,3,987300,359200.3333333333,11466,0.9359168903933699,0.34294385432473445,0.0,0.0,0.0,8567,100,Saturday,1788,3,1,4,4,2.75,2,2,473,335.25,130
12021910,57,4,987300,273957.75,17136,0.7342222222222222,0.7342222222222222,0.0,0.0,0.0,3375,162,Saturday,20431,4,2,1,5,5.0,5,1,636,636.0,636
12031947,85,5,987300,258237.6,38750,0.9757554462403373,0.0,0.0,0.019091122042632934,0.0,8538,41,Monday,450,3,10,5,27,7.2,0,0,369,257.2,140
12032703,76,4,987300,247335.5,60,0.08262108262108261,0.08262108262108261,0.0,0.0,0.0,351,61,Monday,28,2,2,1,1,1.0,1,0,151,151.0,151
12042988,25,4,987300,276177.75,402,0.0,0.0,0.0,0.0,0.0,458,88,Monday,1151,0,3,1,3,3.0,3,4,1018,1018.0,1018
12064727,35,2,987300,495772.5,4245,0.0,0.0,0.0,0.0,0.0,330,65,Wednesday,681,0,0,1,2,2.0,2,0,261,261.0,261
12068505,74,4,987300,266168.5,66,0.0,0.0,0.0,0.0,0.0,355,67,Wednesday,38,0,0,2,1,0.5,0,0,202,193.0,184
12069162,82,5,1016740,554892.8,1824,0.0,0.0,0.0,0.0,0.0,861,155,Wednesday,1687,0,1,1,1,1.0,1,0,356,356.0,356
12074536,70,5,987300,233245.8,3715,0.0,0.0,0.0,0.0,0.0,647,108,Wednesday,11,0,0,0,-,-,-,4,-,-,-
12074800,19,4,987300,267500.0,4127,0.0,0.0,0.0,0.0,0.0,841,138,Wednesday,1028,0,0,1,0,0.0,0,2,598,598.0,598
12084464,42,4,987300,273216.25,1803,0.0,0.0,0.0,0.0,0.0,462,83,Thursday,27,0,0,1,0,0.0,0,0,159,159.0,159
12088054,48,3,987300,344607.6666666667,17263,0.350188679245283,0.350188679245283,0.0,0.0,0.0,1325,164,Thursday,4,2,0,1,1,1.0,1,12,477,477.0,477
12093547,53,4,987300,264656.25,525,0.8622310165718526,0.8622310165718526,0.0,0.0,0.0,4043,105,Thursday,3229,3,3,3,2,2.0,2,8,2096,1106.0,303
12095378,62,3,987300,340743.0,10562,0.0,0.0,0.0,0.0,0.0,210,33,Thursday,3229,0,8,4,13,5.5,1,1,807,624.0,176
12097982,33,4,987300,270035.75,2378,0.7454545454545455,0.0,0.0,0.0,0.0,2310,119,Thursday,8523,2,1,1,2,2.0,2,2,546,546.0,546
12100736,61,3,987300,330590.3333333333,461,0.8911412143065978,0.2742422765812299,0.0,0.0,0.0,10261,229,Thursday,208721,6,-2,1,2,2.0,2,5,629,629.0,629
12101753,62,4,987300,444403.25,637,0.8717246773562769,0.8717246773562769,0.0,0.0,0.0,5114,87,Friday,990,4,0,1,3,3.0,3,0,1229,1229.0,1229
12109998,84,5,987300,225113.6,256,0.6321415407298194,0.6321415407298194,0.0,0.0,0.0,2713,197,Friday,29,4,1,1,4,4.0,4,3,244,244.0,244
12113385,59,5,987300,203942.2,84,0.0,0.0,0.0,0.0,0.0,611,114,Friday,5,0,0,1,0,0.0,0,7,2374,2374.0,2374
